repeat,fold,split_id,evaluation,method,accuracy,balanced_accuracy,macro_f1,log_loss,brier
3,1,R3F1,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7916251246261217,0.5161998394352197,0.496312937756046,0.4547934942950352,0.2910254012288754
3,1,R3F1,canonical_bp_severity,Operator-aware logistic EM,0.6011964107676969,0.3948944134782441,0.3804488882890027,0.85647604921517,0.5029640708379074
3,1,R3F1,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6660019940179461,0.6348800661703887,0.6368899220081418,0.5966684190528619,0.4122064898076227
3,1,R3F1,transport_ESC_140_90,Operator-aware logistic EM,0.8085742771684945,0.5090731844073758,0.466843853820598,0.4131996590124866,0.2650429349839312
3,1,R3F1,canonical_bp_severity,Oracle-label logistic,0.6031904287138584,0.3884306987399771,0.3500558160303639,0.8512228293125621,0.5014699123706543
3,1,R3F1,transport_ACC_AHA_130_80,Oracle-label logistic,0.67098703888335,0.6398614557485525,0.6420893960103116,0.5972198159356409,0.4122138706641915
3,1,R3F1,transport_ESC_140_90,Oracle-label logistic,0.8055832502492523,0.5150561339569024,0.4835971431966098,0.4129740134364192,0.2666954385313236
3,2,R3F2,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5772681954137587,0.408853935356526,0.4078947304720864,0.9386383778866806,0.533120546741844
3,2,R3F2,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6410767696909272,0.6278970223325062,0.6275713543084882,0.6122593988581958,0.4258195269941728
3,2,R3F2,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7956131605184447,0.5399539435808867,0.5363904678371803,0.4626206263417075,0.2895405566813382
3,2,R3F2,canonical_bp_severity,Operator-aware logistic EM,0.5702891326021934,0.3834381939304219,0.3603197102134026,0.8762348575192582,0.5162580986983809
3,2,R3F2,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6590229312063809,0.6327129859387924,0.6346620827156075,0.6083888795725938,0.4229892500997177
3,2,R3F2,transport_ESC_140_90,Operator-aware logistic EM,0.8055832502492523,0.5323130557154737,0.5193680532176059,0.4343901360144012,0.282038068495526
3,2,R3F2,canonical_bp_severity,Oracle-label logistic,0.580259222333001,0.3804601529731063,0.3441972563194437,0.8709489542620282,0.5137046851435948
3,2,R3F2,transport_ACC_AHA_130_80,Oracle-label logistic,0.6550348953140578,0.6265281224152192,0.6282988878035405,0.6080808284592139,0.4227596715541324
3,2,R3F2,transport_ESC_140_90,Oracle-label logistic,0.7946161515453639,0.51368259451161,0.4903153553174274,0.4348271881700212,0.2837194782661597
3,3,R3F3,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5788423153692615,0.4100339914002308,0.4070304606483321,0.970122473350066,0.553141970134312
3,3,R3F3,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6417165668662674,0.6216169154228857,0.6226915004421116,0.6329817009536637,0.4396715015147036
3,3,R3F3,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.783433133732535,0.5463182973926743,0.5482125603864734,0.4782439050228259,0.3050134981757418
3,3,R3F3,canonical_bp_severity,Operator-aware logistic EM,0.5898203592814372,0.4058839141345277,0.3941574656381208,0.8750369890241805,0.5151238599714049
3,3,R3F3,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6427145708582834,0.6183457711442786,0.619798026048026,0.6072654329977093,0.4232123548975325
3,3,R3F3,transport_ESC_140_90,Operator-aware logistic EM,0.8063872255489022,0.5250260988747062,0.5047187117814921,0.4280447850331773,0.2761227940477091
3,3,R3F3,canonical_bp_severity,Oracle-label logistic,0.5968063872255489,0.4110949968735624,0.3826903826903827,0.8668307807356759,0.5113877738393653
3,3,R3F3,transport_ACC_AHA_130_80,Oracle-label logistic,0.6427145708582834,0.6150621890547263,0.6164941840574751,0.6050703865884619,0.4211608295529921
3,3,R3F3,transport_ESC_140_90,Oracle-label logistic,0.8033932135728543,0.5290898377706758,0.5143760378867088,0.4293284730859645,0.2786068998053094
3,4,R3F4,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5518962075848304,0.3835644142543515,0.3822780547275461,0.9670227788851752,0.5562950830929838
3,4,R3F4,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6327345309381237,0.6116542288557214,0.6126804058738262,0.6221776423327062,0.4374489105137751
3,4,R3F4,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.8023952095808383,0.5422801770240238,0.5380122950819672,0.4713676110384346,0.2976604982272097
3,4,R3F4,canonical_bp_severity,Operator-aware logistic EM,0.5838323353293413,0.3962961218401633,0.387085796860233,0.8766043512412355,0.512724474574514
